step,loss_d,loss_d_real,loss_d_fake,loss_g,score_real,score_fake_d,real_logit_mean,fake_logit_mean,score_fake_g,grad_norm_d,grad_norm_g,real_mean,real_std,real_min,real_max,real_near_zero_frac,real_near_one_frac,real_clip_frac,fake_d_mean,fake_d_std,fake_d_min,fake_d_max,fake_d_near_zero_frac,fake_d_near_one_frac,fake_g_mean,fake_g_std,fake_g_min,fake_g_max,fake_g_near_zero_frac,fake_g_near_one_frac
250,0.501121997833252,0.5856403857469559,0.4166036546230316,1.5178521871566772,0.6738068759441376,0.23120184242725372,1.330335259437561,-1.2047089338302612,0.32901573181152344,3.3554253578186035,7.588675022125244,0.4691934734582901,0.2632845491170883,0.044490789994597435,1.0,0.0052083334885537624,0.0677083320915699,0.03645833333333333,0.3121315538883209,0.27403467893600464,0.02784359734505415,0.9228462278842926,0.07812500186264515,0.0,0.3004332482814789,0.2738889157772064,0.03140322118997574,0.9079828858375549,0.09375,0.0
251,0.3509766161441803,0.3297567218542099,0.3721965402364731,1.4640146493911743,0.7971477508544922,0.2435240000486374,2.0818312764167786,-1.1380716562271118,0.36150604486465454,2.092929184436798,7.925890922546387,0.4303046613931656,0.231255441904068,0.03054472990334034,0.9951170086860657,0.020833333488553762,0.02083333395421505,0.005208333333333333,0.2947404384613037,0.280534029006958,0.020992461591959,0.9317773282527924,0.109375,0.0,0.28542378544807434,0.27925997972488403,0.025134900584816933,0.919994592666626,0.1041666641831398,0.0
252,0.5065750479698181,0.6544775664806366,0.358672559261322,1.395180344581604,0.678897887468338,0.25289641320705414,1.3844763040542603,-1.0857515931129456,0.3788934648036957,2.2467373609542847,8.03255844116211,0.4309516102075577,0.23378165811300278,0.036491699516773224,0.9692905247211456,0.015625000465661287,0.02083333395421505,0.020833333333333332,0.2860795706510544,0.27910248935222626,0.021113899536430836,0.9229999482631683,0.109375,0.0,0.28094756603240967,0.27618178725242615,0.025274857878684998,0.9061294794082642,0.1041666641831398,0.0
253,0.5853995084762573,0.7661416530609131,0.40465736389160156,1.4100580215454102,0.680513471364975,0.2563226968050003,1.2390868067741394,-1.0684554278850555,0.32430171966552734,2.3821958899497986,6.681934356689453,0.455342099070549,0.25101181864738464,0.059523461386561394,1.0,0.0052083334885537624,0.05729166604578495,0.046875,0.276157945394516,0.2809400111436844,0.02541700378060341,0.9042124152183533,0.1302083358168602,0.0,0.272662878036499,0.2798134684562683,0.016264913603663445,0.9247316718101501,0.09375,0.0
254,0.5336405485868454,0.7311733663082123,0.3361077159643173,1.3605703115463257,0.6893714070320129,0.25525443255901337,1.5072133541107178,-1.0718353390693665,0.3306064009666443,1.9474859237670898,6.170821189880371,0.46467866003513336,0.26467762887477875,0.03697873093187809,1.0,0.02083333395421505,0.0625,0.03645833333333333,0.2736387997865677,0.27789469063282013,0.019867909140884876,0.9149001240730286,0.0989583358168602,0.0,0.2698473632335663,0.2771843373775482,0.02448739856481552,0.8912177085876465,0.09375,0.0
255,0.4980088323354721,0.630020797252655,0.3659968674182892,1.349327564239502,0.7103201746940613,0.26662954688072205,1.7355201244354248,-1.012447714805603,0.3177599608898163,1.9985314011573792,5.329774856567383,0.43572841584682465,0.23545970767736435,0.029094490222632885,0.9550846815109253,0.010416666977107525,0.02083333395421505,0.010416666666666666,0.2679494321346283,0.27996814250946045,0.02564555872231722,0.8960861563682556,0.1041666679084301,0.0,0.2641618549823761,0.28025659918785095,0.019260898232460022,0.8966959714889526,0.125,0.0
256,0.3399507403373718,0.3270484358072281,0.35285305976867676,1.3686577081680298,0.7911264002323151,0.2642197757959366,2.206308603286743,-1.0249462127685547,0.30473780632019043,1.4833511114120483,4.955223560333252,0.461217001080513,0.2542441636323929,0.04222181998193264,1.0,0.010416666977107525,0.05729166604578495,0.03645833333333333,0.2649569511413574,0.27945494651794434,0.018392312340438366,0.8911562263965607,0.1145833320915699,0.0,0.2626440227031708,0.27890485525131226,0.025641782209277153,0.8613545298576355,0.125,0.0
257,0.3107391223311424,0.27911700308322906,0.3423612415790558,1.405155897140503,0.8104372024536133,0.2596263140439987,2.3586172461509705,-1.0494490265846252,0.29437780380249023,1.1599433422088623,5.102691650390625,0.4268878847360611,0.2170233055949211,0.05351712927222252,0.9289555847644806,0.0052083334885537624,0.02604166604578495,0.010416666666666666,0.2637614607810974,0.2774136960506439,0.01938503421843052,0.8786573708057404,0.1145833320915699,0.0,0.26182445883750916,0.27621832489967346,0.02041572891175747,0.8505159020423889,0.1145833358168602,0.0
258,0.41817493736743927,0.5091438591480255,0.32720600068569183,1.3534456491470337,0.7480942606925964,0.2577914595603943,1.9989109635353088,-1.058835744857788,0.3456583619117737,1.3713504076004028,6.000877857208252,0.4736212193965912,0.26162824779748917,0.05046493839472532,1.0,0.010416666977107525,0.07291666604578495,0.052083333333333336,0.26379139721393585,0.2740754336118698,0.019886357709765434,0.8562233150005341,0.1302083358168602,0.0,0.2663974463939667,0.2665124237537384,0.028021719306707382,0.8127394914627075,0.1041666641831398,0.0
259,0.423074334859848,0.4853810518980026,0.3607676178216934,1.4620299339294434,0.7641800940036774,0.24448393285274506,2.360820770263672,-1.1299399733543396,0.28190624713897705,2.1361896991729736,5.4572062492370605,0.4319223314523697,0.24292851984500885,0.05711857043206692,1.0,0.0052083334885537624,0.046875,0.03645833333333333,0.26593321561813354,0.26715075969696045,0.0233564805239439,0.820823460817337,0.09375,0.0,0.2643742859363556,0.2632225751876831,0.025607500225305557,0.7821274399757385,0.09375,0.0
260,0.3074333667755127,0.296053484082222,0.3188132494688034,1.4572480916976929,0.8345019221305847,0.2451668605208397,3.123053193092346,-1.1262645721435547,0.3068194091320038,1.068094551563263,6.123040676116943,0.4010543078184128,0.2392873615026474,0.05149015970528126,1.0,0.015625,0.031250000931322575,0.020833333333333332,0.2670929729938507,0.25952281057834625,0.02530905231833458,0.7859090566635132,0.1145833358168602,0.0,0.2616443932056427,0.2644699513912201,0.022754712030291557,0.744936466217041,0.1666666716337204,0.0
261,0.35830971598625183,0.3934776932001114,0.3231417387723923,1.440091848373413,0.7646143734455109,0.2420605719089508,2.5218335390090942,-1.1422351598739624,0.3267781138420105,1.60994291305542,6.340691089630127,0.440026119351387,0.24046765267848969,0.051366791129112244,1.0,0.0052083334885537624,0.05729166604578495,0.046875,0.2656859904527664,0.2556649148464203,0.029081732034683228,0.7302536368370056,0.0989583320915699,0.0,0.26258036494255066,0.252267986536026,0.02342112921178341,0.6978009343147278,0.1354166716337204,0.0
262,0.3134372979402542,0.2869131416082382,0.3399614542722702,1.4745813608169556,0.8141701519489288,0.23519323766231537,2.9219234585762024,-1.1801730394363403,0.32316869497299194,2.181966543197632,6.880683422088623,0.4125276952981949,0.2502811551094055,0.035563389770686626,0.9957981407642365,0.020833333488553762,0.04166666558012366,0.015625,0.25962206721305847,0.25553570687770844,0.02647074032574892,0.6895971894264221,0.1614583358168602,0.0,0.2574133574962616,0.24549132585525513,0.030489759519696236,0.6185296177864075,0.1458333283662796,0.0
263,0.36195462942123413,0.3726382851600647,0.3512709438800812,1.4056947231292725,0.7524890303611755,0.25905323773622513,2.1771053075790405,-1.0522743165493011,0.4018668830394745,1.438336730003357,7.95165491104126,0.4221639633178711,0.21753620356321335,0.05464749038219452,0.9214922785758972,0.015625,0.015625,0.005208333333333333,0.2567150890827179,0.2470129281282425,0.02420984860509634,0.6280967891216278,0.140625,0.0,0.25004199147224426,0.2393292486667633,0.03616303950548172,0.6465611457824707,0.1666666716337204,0.0
264,0.4725974351167679,0.527527928352356,0.4176669418811798,1.414208173751831,0.7066167593002319,0.25238706171512604,2.0056718587875366,-1.0872339606285095,0.4439069628715515,2.702282726764679,8.873973846435547,0.4429595023393631,0.25373247265815735,0.03871757909655571,1.0,0.015625000465661287,0.03645833395421505,0.026041666666666664,0.25372086465358734,0.23493216931819916,0.02923618722707033,0.6694263219833374,0.1041666641831398,0.0,0.24360187351703644,0.23298832774162292,0.020590554922819138,0.7004600763320923,0.15625,0.0
265,0.45964375138282776,0.4647236466407776,0.45456384122371674,1.3977450132369995,0.7167369723320007,0.2701537683606148,2.3810057640075684,-0.9987178146839142,0.4833666682243347,2.2780486941337585,10.310330390930176,0.506297692656517,0.2669725865125656,0.05568889155983925,1.0,0.0,0.0729166679084301,0.05729166666666667,0.24653641134500504,0.22956283390522003,0.029034064151346684,0.6905251443386078,0.1458333358168602,0.0,0.23297083377838135,0.2330552190542221,0.02086840756237507,0.7275065779685974,0.1458333283662796,0.0
266,0.48418721556663513,0.4860379248857498,0.48233655095100403,1.4241832494735718,0.6974075436592102,0.2588689252734184,1.8471065759658813,-1.0571188628673553,0.4042744040489197,2.648429274559021,8.98306655883789,0.4686885476112366,0.2628761976957321,0.031599720008671284,1.0,0.02083333395421505,0.07291666604578495,0.046875,0.2367287576198578,0.2285771667957306,0.025409655645489693,0.7244086861610413,0.1093750037252903,0.0,0.22780121862888336,0.23368436098098755,0.0204964280128479,0.7481197118759155,0.1354166716337204,0.0
267,0.508367583155632,0.5903226435184479,0.42641252279281616,1.3613792657852173,0.6704416871070862,0.26510927826166153,1.5510199069976807,-1.0235601961612701,0.4053536057472229,2.1346120834350586,8.951855659484863,0.4569430351257324,0.2608470916748047,0.03373472020030022,1.0,0.02083333395421505,0.0677083320915699,0.05729166666666667,0.22666120529174805,0.23412364721298218,0.024407955817878246,0.7550178468227386,0.1458333320915699,0.0,0.21566282212734222,0.24361884593963623,0.013995313085615635,0.7951193451881409,0.1770833283662796,0.0
268,0.5691626667976379,0.7078401446342468,0.43048520386219025,1.2720246315002441,0.6117282807826996,0.287863627076149,1.5276784300804138,-0.907954752445221,0.3997858762741089,2.1392589807510376,8.242124557495117,0.4240150451660156,0.24428270012140274,0.04009437933564186,1.0,0.010416666977107525,0.0520833320915699,0.041666666666666664,0.22045068442821503,0.23991987854242325,0.02156202867627144,0.7770883738994598,0.1458333283662796,0.0,0.20596180856227875,0.25686347484588623,0.015399712137877941,0.8033556342124939,0.1666666716337204,0.0
269,0.46938556432724,0.4934796839952469,0.4452914446592331,1.33694589138031,0.7181771397590637,0.29170848429203033,2.5385177731513977,-0.8917295038700104,0.3115083873271942,1.96879243850708,5.020662307739258,0.4653148502111435,0.2535041570663452,0.04597140196710825,1.0,0.010416666977107525,0.046875,0.03645833333333333,0.20767679810523987,0.2529979720711708,0.014959216583520174,0.8025242388248444,0.1927083283662796,0.0,0.20745541155338287,0.2554476857185364,0.018737129867076874,0.8024930357933044,0.15625,0.0
270,0.3633342832326889,0.37796324491500854,0.34870533645153046,1.3762043714523315,0.760908842086792,0.2629389017820358,2.9308305978775024,-1.0321743190288544,0.2879832684993744,1.1297876238822937,4.858249187469482,0.4263937771320343,0.2484516277909279,0.05092666111886501,1.0,0.0052083334885537624,0.05729166604578495,0.046875,0.21283390372991562,0.24786913394927979,0.016570081003010273,0.807953268289566,0.140625,0.0,0.21014438569545746,0.25352469086647034,0.013222597539424896,0.8202044367790222,0.1458333283662796,0.0
271,0.3517710864543915,0.38006286323070526,0.3234793096780777,1.3677315711975098,0.7789656519889832,0.26152166724205017,3.2091416120529175,-1.0394904613494873,0.2890987694263458,1.066271424293518,4.722147464752197,0.46144141256809235,0.25829126685857773,0.04476951062679291,1.0,0.010416666977107525,0.0625,0.041666666666666664,0.21204543113708496,0.25071730464696884,0.02017753291875124,0.7906160950660706,0.1458333358168602,0.0,0.20759327709674835,0.25778457522392273,0.012515650130808353,0.8181784152984619,0.1458333283662796,0.0
272,0.3102254271507263,0.29605118930339813,0.3243996798992157,1.4556604623794556,0.822412371635437,0.2517048865556717,3.455558180809021,-1.0928990244865417,0.2559735178947449,0.9918482303619385,3.914073944091797,0.44758017361164093,0.2460039258003235,0.043442269787192345,0.9326328337192535,0.015625000465661287,0.02604166604578495,0.020833333333333332,0.21000205725431442,0.25496476888656616,0.016861784271895885,0.8082749843597412,0.15625,0.0,0.2021583765745163,0.2666228711605072,0.009417757391929626,0.831603467464447,0.1666666716337204,0.0
273,0.21999839693307877,0.14660493656992912,0.2933918535709381,1.5158402919769287,0.8893985152244568,0.23097916692495346,4.014494180679321,-1.2067701816558838,0.24875345826148987,0.8599216341972351,4.659343242645264,0.44344398379325867,0.250377893447876,0.03915758058428764,1.0,0.026041666977107525,0.03645833395421505,0.026041666666666664,0.20878326892852783,0.25746971368789673,0.015245321672409773,0.8187541663646698,0.1614583358168602,0.0,0.21050973236560822,0.259317010641098,0.012882077135145664,0.8238822817802429,0.1666666716337204,0.0
274,0.3593630790710449,0.4379667192697525,0.28075943887233734,1.4607374668121338,0.753762423992157,0.2383938953280449,2.7410871982574463,-1.1676778197288513,0.28258222341537476,1.2143835723400116,5.793722152709961,0.4513323903083801,0.24417561292648315,0.06416159123182297,1.0,0.0052083334885537624,0.0520833320915699,0.026041666666666664,0.21240463107824326,0.2546471208333969,0.01361884269863367,0.8153782188892365,0.1666666716337204,0.0,0.21356554329395294,0.2558514475822449,0.014491528272628784,0.8079027533531189,0.1979166716337204,0.0
275,0.2738223075866699,0.20269417017698288,0.34495046734809875,1.5634613037109375,0.8522478640079498,0.24792703986167908,3.7793060541152954,-1.1314741373062134,0.2653310000896454,1.3345343172550201,5.994143486022949,0.47926510870456696,0.2534557059407234,0.035713729448616505,1.0,0.015625000465661287,0.05729166604578495,0.041666666666666664,0.2209692746400833,0.24846558272838593,0.013435331638902426,0.8121828436851501,0.1614583358168602,0.0,0.21846318244934082,0.2543109357357025,0.014490677043795586,0.8030677437782288,0.2083333283662796,0.0
276,0.33619800209999084,0.36532384157180786,0.30707213282585144,1.4806909561157227,0.7720179557800293,0.23925542831420898,3.0388760566711426,-1.175050437450409,0.3706844449043274,1.2598146796226501,9.46544361114502,0.4649288207292557,0.25122150778770447,0.03652000054717064,1.0,0.015625,0.06249999813735485,0.05208333333333333,0.2220931574702263,0.24770931899547577,0.01477695582434535,0.7938571274280548,0.1822916641831398,0.0,0.23027439415454865,0.2424372285604477,0.011445331387221813,0.7907894849777222,0.1770833283662796,0.0
277,0.33698803186416626,0.2734089493751526,0.4005671441555023,1.4503655433654785,0.7966897189617157,0.25658418983221054,3.1818777322769165,-1.096204936504364,0.4348812997341156,1.8282107710838318,11.048325538635254,0.4875180274248123,0.2629993408918381,0.03049292042851448,1.0,0.020833333488553762,0.06770833395421505,0.041666666666666664,0.2311064973473549,0.24105872958898544,0.016669663600623608,0.7806981205940247,0.1979166641831398,0.0,0.24510635435581207,0.23263223469257355,0.015670811757445335,0.7589387893676758,0.1770833283662796,0.0
278,0.4854055196046829,0.5297446846961975,0.44106635451316833,1.4228038787841797,0.6939553916454315,0.25280773639678955,3.4582334756851196,-1.11738121509552,0.5136829614639282,1.9585109949111938,13.842281341552734,0.42399264872074127,0.24162885546684265,0.033569260500371456,1.0,0.010416666977107525,0.03645833395421505,0.020833333333333332,0.24052482843399048,0.23714595288038254,0.015921911224722862,0.7565118372440338,0.2083333358168602,0.0,0.2600434124469757,0.22498288750648499,0.019620655104517937,0.7204543948173523,0.1666666716337204,0.0
279,0.4809764176607132,0.4839540421962738,0.4779988080263138,1.3915234804153442,0.6811648309230804,0.24514349550008774,1.9419513046741486,-1.151872992515564,0.5177156925201416,3.0440475940704346,14.034056663513184,0.4456551820039749,0.2396097034215927,0.06470167078077793,0.984745055437088,0.0,0.03645833348855376,0.015625,0.2550756633281708,0.22885803878307343,0.018442749045789242,0.7232069969177246,0.1927083358168602,0.0,0.27541065216064453,0.220271497964859,0.021827837452292442,0.6673576235771179,0.125,0.0
280,0.588016927242279,0.6232443153858185,0.5527895390987396,1.4291902780532837,0.6478180289268494,0.28446243703365326,1.8598301410675049,-0.9439298808574677,0.5000978112220764,2.8269192576408386,14.721988677978516,0.45605188608169556,0.26603563129901886,0.04300916939973831,1.0,0.0052083334885537624,0.0833333358168602,0.05729166666666667,0.27397122979164124,0.22004321962594986,0.024903537705540657,0.6565516293048859,0.125,0.0,0.27948522567749023,0.22763276100158691,0.01970512606203556,0.6179822683334351,0.15625,0.0
281,0.5011301636695862,0.4651232063770294,0.5371371060609818,1.441664457321167,0.7129264771938324,0.2766529992222786,2.4926536083221436,-0.9760608673095703,0.46240511536598206,2.608888864517212,13.986340522766113,0.46216247975826263,0.24756908416748047,0.04041687957942486,1.0,0.0052083334885537624,0.0520833320915699,0.041666666666666664,0.280902624130249,0.22671902924776077,0.021719147451221943,0.6162523627281189,0.1770833358168602,0.0,0.28791043162345886,0.23268847167491913,0.02451169490814209,0.6751818656921387,0.1875,0.0
282,0.5271198749542236,0.5571512579917908,0.4970885217189789,1.4037402868270874,0.6892103552818298,0.27234990894794464,1.7673238813877106,-0.989242434501648,0.4436874985694885,2.1748708486557007,12.979681015014648,0.4443831890821457,0.23622772097587585,0.045857010409235954,1.0,0.015625,0.041666666977107525,0.036458333333333336,0.29003582894802094,0.2300128936767578,0.024481150321662426,0.67559415102005,0.1510416641831398,0.0,0.2955184876918793,0.23752938210964203,0.029092326760292053,0.730841338634491,0.15625,0.0
283,0.8071741461753845,1.1412639617919922,0.47308434545993805,1.2606632709503174,0.5153990387916565,0.2993478327989578,0.23527267575263977,-0.8523435890674591,0.47405555844306946,2.137981653213501,12.162957191467285,0.4521339535713196,0.24093130975961685,0.06980220973491669,1.0,0.0,0.0625,0.041666666666666664,0.29311132431030273,0.23849181085824966,0.02688751555979252,0.7305557131767273,0.1770833283662796,0.0,0.29982486367225647,0.2430858165025711,0.028547968715429306,0.7919992804527283,0.1458333283662796,0.0
284,0.8741890788078308,1.1629047989845276,0.5854733288288116,1.1329057216644287,0.4788832813501358,0.3630499541759491,0.4252297133207321,-0.5659627318382263,0.5090056657791138,2.2358802556991577,11.327466011047363,0.4560656398534775,0.2496546134352684,0.0414597699418664,1.0,0.010416666977107525,0.052083334885537624,0.036458333333333336,0.29747234284877777,0.24641850590705872,0.024217252619564533,0.7914936542510986,0.1666666641831398,0.0,0.29471325874328613,0.2592170238494873,0.020832430571317673,0.8431559205055237,0.2291666716337204,0.0
285,0.9758675694465637,1.3460474014282227,0.6056877374649048,1.0720088481903076,0.4201817214488983,0.36180904507637024,-0.08849658071994781,-0.5697010159492493,0.4743889570236206,2.6581079959869385,9.216560363769531,0.46319498121738434,0.2571403309702873,0.05154885910451412,1.0,0.0052083334885537624,0.0625,0.046875,0.2984899431467056,0.2568790018558502,0.021315190009772778,0.8405433297157288,0.203125,0.0,0.29717278480529785,0.26942458748817444,0.01810714602470398,0.8797682523727417,0.2708333432674408,0.0
286,0.7409690022468567,0.9432036876678467,0.5387342721223831,1.149728775024414,0.5704011023044586,0.34561507403850555,0.8555444478988647,-0.6399348080158234,0.40234947204589844,1.9412286281585693,7.273690700531006,0.4437778443098068,0.25683338940143585,0.0510212704539299,1.0,0.010416666977107525,0.06249999813735485,0.041666666666666664,0.3029382824897766,0.2614128291606903,0.024312132969498634,0.8594546616077423,0.1614583358168602,0.0,0.3060705363750458,0.2662762999534607,0.01798922009766102,0.8958738446235657,0.1458333283662796,0.0
287,0.7274583578109741,0.981261134147644,0.473655566573143,1.1120604276657104,0.5264336466789246,0.3374839425086975,0.5958983600139618,-0.6751927435398102,0.40502989292144775,1.984629511833191,6.7222185134887695,0.46740129590034485,0.25148675590753555,0.051333509385585785,1.0,0.0052083334885537624,0.05729166604578495,0.036458333333333336,0.30578622221946716,0.2675938606262207,0.024158218875527382,0.8826243281364441,0.1770833358168602,0.0,0.3076523542404175,0.2728893756866455,0.02582920901477337,0.892021656036377,0.1979166716337204,0.0
288,0.6397890746593475,0.7884103953838348,0.4911677837371826,1.0905588865280151,0.602277010679245,0.3504325598478317,1.0362028628587723,-0.6177354156970978,0.4054911434650421,1.6645283699035645,6.291182518005371,0.45745256543159485,0.24928151816129684,0.04223296046257019,0.9843388199806213,0.010416666977107525,0.046874999068677425,0.026041666666666668,0.30337898433208466,0.27890756726264954,0.02028441522270441,0.9030420184135437,0.2343749925494194,0.0,0.30796051025390625,0.28259873390197754,0.022643884643912315,0.9097661375999451,0.25,0.0
289,0.7591743767261505,1.0404971539974213,0.4778515696525574,1.0521833896636963,0.5004792809486389,0.35071276128292084,0.46115510165691376,-0.6162730157375336,0.4212544560432434,1.6037161350250244,6.135153770446777,0.4066864997148514,0.2517220079898834,0.04251286946237087,1.0,0.015625000465661287,0.046875,0.020833333333333332,0.3109923452138901,0.2785940021276474,0.02311736810952425,0.9078089892864227,0.203125,0.0,0.3088541328907013,0.29223960638046265,0.020957909524440765,0.918655276298523,0.2708333432674408,0.0
290,0.5465580075979233,0.5972801148891449,0.4958358705043793,1.097235918045044,0.6656940579414368,0.3514483869075775,1.4201119244098663,-0.6135425269603729,0.39120593667030334,1.6466256380081177,5.598333358764648,0.476293608546257,0.24168245494365692,0.05530931055545807,0.9952860772609711,0.0052083334885537624,0.04687500139698386,0.026041666666666668,0.3137374371290207,0.28621189296245575,0.02125693019479513,0.9209486246109009,0.2135416641831398,0.0,0.3200509250164032,0.29099491238594055,0.020176054909825325,0.9198076725006104,0.28125,0.0
291,0.7276786267757416,0.9911544919013977,0.46420280635356903,1.1008517742156982,0.5189049243927002,0.3403797894716263,0.22711247578263283,-0.6618235111236572,0.38781487941741943,1.7127893567085266,5.422318935394287,0.43829791247844696,0.25082648545503616,0.03558298945426941,1.0,0.015625000465661287,0.046875,0.03125,0.317537322640419,0.2938915193080902,0.020580319687724113,0.9247337877750397,0.28125,0.0,0.32407161593437195,0.299222469329834,0.017336061224341393,0.9384692907333374,0.2291666716337204,0.0
292,0.5618875920772552,0.6564683616161346,0.46730686724185944,1.0840872526168823,0.6474249362945557,0.3491203337907791,1.3149665594100952,-0.6234709620475769,0.4007980227470398,1.265401542186737,5.644227027893066,0.462946355342865,0.25252026319503784,0.045508891344070435,1.0,0.010416666977107525,0.05729166604578495,0.046875,0.3283228129148483,0.2937418520450592,0.02603943459689617,0.9275670945644379,0.2135416641831398,0.0,0.3363143503665924,0.30023571848869324,0.021629557013511658,0.9315365552902222,0.2395833283662796,0.0
293,0.713651031255722,0.9508285224437714,0.4764735698699951,1.118950366973877,0.526814192533493,0.3415094316005707,0.8195304274559021,-0.6571871936321259,0.3746938109397888,1.4394915699958801,5.0773024559021,0.4380072355270386,0.264265313744545,0.03520574979484081,1.0,0.010416666977107525,0.06770833395421505,0.041666666666666664,0.33484137058258057,0.3018089681863785,0.020154977217316628,0.9346511662006378,0.203125,0.0,0.3435090482234955,0.30648767948150635,0.020306415855884552,0.9408144354820251,0.2291666716337204,0.0
294,0.6035798192024231,0.7596916854381561,0.44746793806552887,1.0935202836990356,0.5704446136951447,0.3383815437555313,0.8167067170143127,-0.6707655191421509,0.38685354590415955,1.6098486185073853,5.252835750579834,0.4463767409324646,0.2429347187280655,0.06693116948008537,1.0,0.0,0.06250000186264515,0.046875,0.3429400473833084,0.30762484669685364,0.021208048798143864,0.9351353347301483,0.2135416641831398,0.0,0.3529585301876068,0.31144699454307556,0.0215841643512249,0.9375972747802734,0.1979166716337204,0.0
295,0.447200208902359,0.4448525607585907,0.4495478570461273,1.1912271976470947,0.7296254336833954,0.32040993869304657,1.9227930307388306,-0.7528564631938934,0.3373965322971344,1.3625935912132263,4.693794250488281,0.47684499621391296,0.25067195296287537,0.053363410755991936,1.0,0.010416666977107525,0.06249999813735485,0.041666666666666664,0.35028305649757385,0.3169842064380646,0.01965304370969534,0.9444513320922852,0.2760416716337204,0.0,0.36103716492652893,0.3171522617340088,0.022126568481326103,0.9383485317230225,0.1770833283662796,0.0
296,0.4918213188648224,0.5876300930976868,0.3960125297307968,1.2409672737121582,0.6726967394351959,0.2981945723295212,1.5067132711410522,-0.8570138812065125,0.3235023617744446,1.228269875049591,4.979144096374512,0.4592346251010895,0.2603694349527359,0.03491987939924002,1.0,0.026041666977107525,0.0625,0.03125,0.35814690589904785,0.32504285871982574,0.018818821292370558,0.9447914361953735,0.2708333283662796,0.0052083334885537624,0.36653825640678406,0.33462291955947876,0.017527850344777107,0.9488061666488647,0.28125,0.0
297,0.4669767916202545,0.558806985616684,0.37514661252498627,1.2378147840499878,0.6632228791713715,0.29671283066272736,1.5789019465446472,-0.8633324205875397,0.32207393646240234,1.299381136894226,4.423731327056885,0.43515731394290924,0.23654336482286453,0.0334274098277092,1.0,0.020833333488553762,0.02083333395421505,0.020833333333333332,0.3676665425300598,0.3301118314266205,0.01717854104936123,0.948955625295639,0.2500000074505806,0.010416666977107525,0.37468743324279785,0.3381796181201935,0.020856820046901703,0.9453232884407043,0.2604166567325592,0.0
298,0.37120626866817474,0.37072212994098663,0.37169039249420166,1.3126882314682007,0.7632880210876465,0.28277403116226196,2.6464316844940186,-0.9317343235015869,0.2913976311683655,1.1417590379714966,4.0912652015686035,0.4897371083498001,0.25754374265670776,0.06744095124304295,1.0,0.0052083334885537624,0.0572916679084301,0.026041666666666664,0.3745909482240677,0.3421928286552429,0.017501567490398884,0.9513656795024872,0.2656250074505806,0.010416666977107525,0.3829205334186554,0.3418942987918854,0.02125110663473606,0.9505679607391357,0.2395833283662796,0.010416666977107525
299,0.3584787845611572,0.38901887834072113,0.3279386907815933,1.384069561958313,0.7514767348766327,0.2578277215361595,2.3421796560287476,-1.0578771233558655,0.2686959505081177,1.0242201089859009,3.754749059677124,0.4664856791496277,0.23969759047031403,0.09850681200623512,1.0,0.0,0.046874999068677425,0.03125,0.3827540874481201,0.34335535764694214,0.018632391467690468,0.9519850015640259,0.2447916716337204,0.010416666977107525,0.38910865783691406,0.35376396775245667,0.015468076802790165,0.9567252397537231,0.28125,0.010416666977107525
300,0.41470402479171753,0.5207214206457138,0.30868664383888245,1.4085919857025146,0.7056436836719513,0.25324098765850067,1.9253150820732117,-1.0820679664611816,0.26381558179855347,0.9999671280384064,3.8944754600524902,0.41762612760066986,0.2552797868847847,0.05097774975001812,1.0,0.010416666977107525,0.031250000931322575,0.020833333333333332,0.38924984633922577,0.35310210287570953,0.015060481615364552,0.9585643410682678,0.2552083358168602,0.026041666977107525,0.3961296081542969,0.3545970916748047,0.01844402402639389,0.9582614302635193,0.2604166567325592,0.02083333395421505
301,0.414788156747818,0.5383877009153366,0.29118862748146057,1.4806064367294312,0.7075173556804657,0.23335867375135422,1.9642711877822876,-1.189877212047577,0.2418946623802185,0.9792036414146423,3.657081365585327,0.4243425726890564,0.21802102774381638,0.04184071905910969,0.9975347220897675,0.0052083334885537624,0.020833333488553762,0.015625,0.396193265914917,0.35674555599689484,0.018503875471651554,0.9562470018863678,0.2447916641831398,0.020833333488553762,0.4029584228992462,0.3575795292854309,0.01741723343729973,0.9527580738067627,0.1979166716337204,0.010416666977107525
302,0.3890698254108429,0.5080234408378601,0.2701161801815033,1.4939037561416626,0.716822624206543,0.2275403067469597,2.269223690032959,-1.2227284908294678,0.2400568425655365,0.9759732782840729,3.7098445892333984,0.4502565860748291,0.24872972816228867,0.05424288101494312,1.0,0.0,0.046875,0.03645833333333333,0.40228213369846344,0.3632878363132477,0.013135409913957119,0.9642059504985809,0.2395833358168602,0.026041667442768812,0.4088592529296875,0.36471664905548096,0.016021763905882835,0.9622469544410706,0.2083333283662796,0.03125
303,0.3473723381757736,0.42835573852062225,0.266388937830925,1.5352624654769897,0.7482777833938599,0.2232389748096466,2.351902723312378,-1.247697114944458,0.2299840897321701,0.8093038499355316,3.587496042251587,0.44863343238830566,0.23974309861660004,0.05505751073360443,1.0,0.0052083334885537624,0.046875,0.03125,0.4088953584432602,0.36010532081127167,0.023558112792670727,0.9495227932929993,0.1770833283662796,0.0052083334885537624,0.41475775837898254,0.3714566230773926,0.019690947607159615,0.9543235301971436,0.2083333283662796,0.010416666977107525
