noise0,noise1,q0_bloch_x,q0_bloch_y,q0_bloch_z,q1_bloch_x,q1_bloch_y,q1_bloch_z,exp_XX_q0,exp_XX_q1,exp_XY_q0,exp_XY_q1,exp_XZ_q0,exp_XZ_q1,exp_YX_q0,exp_YX_q1,exp_YY_q0,exp_YY_q1,exp_YZ_q0,exp_YZ_q1,exp_ZX_q0,exp_ZX_q1,exp_ZY_q0,exp_ZY_q1,exp_ZZ_q0,exp_ZZ_q1
0.8975979010256552,0.0,-0.1788436733432723,-0.04896943082221976,0.6725055729230638,-0.25054546610634654,-0.0666404526946973,0.6476363406578918,-0.17884367334327222,-0.25054546610634654,-0.17884367334327222,-0.0666404526946972,-0.17884367334327222,0.6476363406578918,-0.04896943082221966,-0.25054546610634654,-0.04896943082221966,-0.0666404526946972,-0.04896943082221966,0.6476363406578918,0.6725055729230638,-0.25054546610634654,0.6725055729230638,-0.0666404526946972,0.6725055729230638,0.6476363406578918
0.8975979010256552,0.4487989505128276,0.13267047757244232,0.03632668493206706,0.6725055729230638,0.1858605676150387,-0.009443815871601388,0.6607204348418707,0.13267047757244227,0.18586056761503866,0.13267047757244227,-0.00944381587160148,0.13267047757244227,0.6607204348418707,0.036326684932067144,0.18586056761503866,0.036326684932067144,-0.00944381587160148,0.036326684932067144,0.6607204348418707,0.6725055729230637,0.18586056761503866,0.6725055729230637,-0.00944381587160148,0.6725055729230637,0.6607204348418707
0.8975979010256552,0.8975979010256552,0.4179076133083055,0.11442785521800442,0.6725055729230637,0.5854546364899913,0.04962328450566608,0.5429407437010568,0.41790761330830545,0.5854546364899912,0.41790761330830545,0.04962328450566622,0.41790761330830545,0.5429407437010569,0.11442785521800436,0.5854546364899912,0.11442785521800436,0.04962328450566622,0.11442785521800436,0.5429407437010569,0.6725055729230637,0.5854546364899912,0.6725055729230637,0.04962328450566622,0.6725055729230637,0.5429407437010569
0.8975979010256552,1.3463968515384828,0.6203730209279296,0.1698651854124676,0.6725055729230632,0.8690922344781807,0.09886188479694075,0.31762497953900626,0.6203730209279295,0.8690922344781806,0.6203730209279295,0.09886188479694069,0.6203730209279295,0.31762497953900615,0.1698651854124677,0.8690922344781806,0.1698651854124677,0.09886188479694069,0.1698651854124677,0.31762497953900615,0.6725055729230632,0.8690922344781806,0.6725055729230632,0.09886188479694069,0.6725055729230632,0.31762497953900615
0.8975979010256552,1.7951958020513104,0.6999659433769756,0.19165863237620664,0.6725055729230636,0.9805954567111896,0.12851967634273181,0.02939969276451926,0.6999659433769754,0.9805954567111895,0.6999659433769754,0.12851967634273187,0.6999659433769754,0.02939969276451926,0.19165863237620673,0.9805954567111895,0.19165863237620673,0.12851967634273187,0.19165863237620673,0.02939969276451926,0.6725055729230636,0.9805954567111895,0.6725055729230636,0.12851967634273187,0.6725055729230636,0.02939969276451926
0.8975979010256552,2.243994752564138,0.6409220262212754,0.17549173665896595,0.6725055729230637,0.8978797225284915,0.13272256979845237,-0.2646485637255516,0.6409220262212751,0.8978797225284911,0.6409220262212751,0.13272256979845215,0.6409220262212751,-0.2646485637255515,0.17549173665896572,0.8978797225284911,0.17549173665896572,0.13272256979845215,0.17549173665896572,-0.2646485637255515,0.6725055729230636,0.8978797225284911,0.6725055729230636,0.13272256979845215,0.6725055729230636,-0.2646485637255515
0.8975979010256552,2.6927937030769655,0.4549356413796387,0.12456655023150946,0.6725055729230638,0.6373278975268769,0.11063813057009092,-0.5062799264681416,0.4549356413796387,0.6373278975268766,0.4549356413796387,0.11063813057009109,0.4549356413796387,-0.5062799264681417,0.12456655023150953,0.6373278975268766,0.12456655023150953,0.11063813057009109,0.12456655023150953,-0.5062799264681417,0.6725055729230638,0.6373278975268766,0.6725055729230638,0.11063813057009109,0.6725055729230638,-0.5062799264681417
0.8975979010256552,3.141592653589793,0.1788436733432724,0.0489694308222198,0.6725055729230638,0.2505454661063467,0.06664045269469734,-0.6476363406578918,0.17884367334327234,0.25054546610634665,0.17884367334327234,0.06664045269469737,0.17884367334327234,-0.6476363406578918,0.04896943082221972,0.25054546610634665,0.04896943082221972,0.06664045269469737,0.04896943082221972,-0.6476363406578918,0.6725055729230638,0.25054546610634665,0.6725055729230638,0.06664045269469737,0.6725055729230638,-0.6476363406578918
0.8975979010256552,3.5903916041026207,-0.1326704775724422,-0.036326684932067047,0.6725055729230636,-0.18586056761503858,0.00944381587160137,-0.6607204348418705,-0.13267047757244216,-0.18586056761503844,-0.13267047757244216,0.009443815871601313,-0.13267047757244216,-0.6607204348418705,-0.03632668493206703,-0.18586056761503844,-0.03632668493206703,0.009443815871601313,-0.03632668493206703,-0.6607204348418705,0.6725055729230636,-0.18586056761503844,0.6725055729230636,0.009443815871601313,0.6725055729230636,-0.6607204348418705
0.8975979010256552,4.039190554615448,-0.4179076133083054,-0.11442785521800436,0.6725055729230636,-0.5854546364899911,-0.04962328450566607,-0.5429407437010569,-0.41790761330830517,-0.585454636489991,-0.41790761330830517,-0.049623284505666165,-0.41790761330830517,-0.5429407437010569,-0.11442785521800425,-0.585454636489991,-0.11442785521800425,-0.049623284505666165,-0.11442785521800425,-0.5429407437010569,0.6725055729230636,-0.585454636489991,0.6725055729230636,-0.049623284505666165,0.6725055729230636,-0.5429407437010569
